"Var1","Freq"
"一口",1
"一口氣",1
"一大跳",2
"一切",30
"一天",3
"一月",1
"一出",1
"一半",3
"一件",2
"一任",3
"一名",2
"一向",1
"一年",2
"一次",8
"一位",1
"一步步",1
"一事",1
"一定",8
"一股",1
"一度",1
"一架",1
"一段時間",1
"一個",8
"一套",2
"一家親",11
"一時間",1
"一起",6
"一敗塗地",2
"一部分",1
"一場",2
"一群",1
"一樣",6
"一樣樣",2
"一環",1
"一顆",1
"一點",5
"丁守中",22
"七年",1
"了解",2
"二十年",3
"人口",1
"人士",5
"人不願",1
"人可幫",2
"人民",9
"人因",1
"人來人往",1
"人到",1
"人物",1
"人家",4
"人能",1
"人會",2
"人會用",1
"人道",1
"人認",2
"人適",1
"人選",4
"人權",3
"八日",1
"八個",1
"力挺",1
"力量",1
"十二月",1
"十八",2
"又問",1
"三四",1
"三立",2
"三年",2
"三門",1
"上午",3
"上任",2
"上東",1
"上述",2
"上班",2
"上黃",1
"上稿",1
"下一波",1
"下午",5
"下來",2
"下定決心",1
"下屆",1
"下降",1
"下面",1
"口號",1
"土地",32
"土耳其",1
"士氣",1
"大小",1
"大好",1
"大局",1
"大洲",1
"大家",8
"大振",1
"大將",1
"大概",1
"大樓",1
"大獎",2
"大學",2
"大選",2
"大聲",1
"大壞",1
"小石子",1
"小英",1
"小英問",1
"小鞋子",2
"工作",2
"已經",4
"才能",1
"不小",1
"不予",1
"不太",1
"不太可能",1
"不太好",2
"不必",1
"不用",1
"不用說",1
"不同",5
"不如",1
"不安",1
"不利",1
"不見蹤影",1
"不到",2
"不明朗",1
"不法",1
"不要",12
"不料",1
"不能",18
"不夠",1
"不得",1
"不惜",4
"不符",1
"不然",1
"不等",1
"不會",10
"不該",4
"不過",5
"不像",1
"不滿",4
"不認",1
"不論",3
"不選",12
"不應將",1
"不斷",4
"不願",2
"不讓",1
"中山大學",1
"中心",2
"中央",3
"中央社",1
"中央黨部",2
"中時",1
"中國",71
"中間",1
"中興",1
"中離",1
"之下",2
"之右",1
"之所以",1
"之前",2
"之後",1
"予取予求",1
"互相",7
"互嗆",2
"五日",2
"五星旗",5
"井蛙",1
"什麼",12
"今天",13
"今天上午",4
"今天下午",8
"今日",4
"今回",1
"今年",3
"今年底",1
"今早",2
"仍然",1
"仍認",3
"仍霧裡",1
"允許",2
"內政",2
"內政部",4
"內容",2
"內部",4
"內亂罪",1
"公布",1
"公平",1
"公正處理",1
