"Var1","Freq"
"一一",1
"一九",1
"一下",2
"一大",2
"一切",73
"一方面",6
"一日",1
"一丘之貉",1
"一句",2
"一生",1
"一件",1
"一份",1
"一再",1
"一同",1
"一名",3
"一年",2
"一成",1
"一早",1
"一次",1
"一百六十",1
"一步",2
"一步棋",1
"一事",7
"一些",4
"一刻",1
"一定",27
"一直",5
"一星",1
"一段距離",1
"一個",13
"一個月",3
"一家親",7
"一旁",3
"一時",1
"一根",1
"一般",1
"一般而言",1
"一起",6
"一唱",1
"一張",1
"一票",2
"一聊",1
"一部分",4
"一場",1
"一期",4
"一週",1
"一項",1
"一塊",1
"一意孤行",1
"一萬戶",1
"一種",1
"一語",1
"一樓",1
"一樣",8
"一碼",2
"一談",1
"一聲",1
"一點",6
"一覽表",1
"丁守中",9
"七日",1
"七月",1
"七年",3
"九千",1
"九日",2
"九成",1
"了嗎",1
"了解",15
"二人",1
"二十",1
"二十二",1
"二十二日",1
"二十五",1
"二十五日",1
"二十四",1
"二十多年",1
"二三年",1
"二分之一",2
"二日",1
"二月",1
"二四",1
"人口",1
"人士",8
"人才",4
"人才濟濟",4
"人不接",1
"人民",5
"人物",2
"人品",2
"人要",1
"人員",1
"人家",2
"人馬",1
"人接",1
"人替",1
"人視",1
"人會",1
"人數",2
"人選",40
"人贏",1
"人權",1
"入口",1
"入主",2
"入台",3
"入會",1
"入境",3
"八千",1
"八年",1
"八百壯士",1
"力挺",17
"力挺柯",1
"力量",9
"十一",1
"十一月",1
"十九",1
"十九日",1
"十八",1
"十八名",4
"十八位",1
"十三日",1
"十五",3
"十五年",3
"十日",1
"十四",1
"十年",3
"十個月",2
"十點",1
"三人",1
"三十一",2
"三十七",3
"三十五",1
"三十四",3
"三月",1
"三月初",1
"三月底",1
"三年",3
"三足鼎立",2
"三星",1
"三個",1
"三家",1
"三國演義",1
"三讀通過",1
"上大談",1
"上午",6
"上月底",1
"上台",5
"上任",5
"上次",4
"上映",5
"上海",6
"上海市",3
"上馬",1
"上場",1
"上週",1
"上週三",2
"上週五",1
"上線",1
"上講",1
"上還",1
"下午",5
"下屆",2
"下約",1
"下若還",1
"下層",1
"千公頃",1
"千名",2
"千則",1
"千億元",1
"口水",1
"口號",3
"土地",67
"土壤",2
"士官",1
"士林",1
"大刀闊斧",2
"大同",1
"大同區",1
"大安",1
"大老",9
"大老正",1
"大老們",2
"大局",1
"大批",1
"大法官",1
"大門",11
"大型",2
"大城",1
"大家",31
"大珠小珠落玉盤",1
"大國",5
"大眾",1
"大部分",1
"大部份",1
"大喊",3
"大幅",4
"大幅提高",1
"大街",5
"大會",2
"大概",1
"大路",4
"大運",3
"大酸",1
"大談",1
"大選",1
"大聲",3
"女兒",2
"子弟兵",8
"子維並",1
"小平",3
"小池",1
"小門",5
"小巷",3
"小時",2
"小組",1
"小港",3
"小雞",1
"山海關",2
"工作",6
"工作量",1
"工商",5
"已知",1
"已破",1
"已經",8
"已達成",1
"干擾",1
"才能",8
"不一",1
"不了",1
"不口",1
"不公",1
"不分",3
"不太",2
"不少",3
"不以",1
"不用",5
"不再",3
"不同",10
"不好",1
"不克",1
"不利",1
"不妨",1
"不見",2
"不足",3
"不受",1
"不定期",1
"不承",1
"不明",2
"不知",1
"不知情",1
"不信任感",1
"不急",1
"不致",1
"不要",23
"不限",1
"不差",1
"不能",14
"不夠",3
"不得",1
"不得體",2
"不爽",3
"不符",4
"不規則",2
"不提",1
"不敢",1
"不然",1
"不發",1
"不僅",3
"不想",7
"不會",21
"不解",1
"不該",3
"不過",17
"不滿",6
"不盡",2
"不算",1
"不管",3
"不認",3
"不撓不屈",3
"不論",1
"不選",4
"不錯",4
"不斷",4
"不藍不綠",1
"不願",4
"不變",1
"不讓",1
"中山",1
"中心",1
"中央",16
"中央公園",3
"中央委員",1
"中央社",1
"中央政府",4
"中央集權",1
"中央黨部",1
"中正",7
"中生代",2
"中肯",2
"中南部",1
"中時",1
"中校",1
"中國",182
"中國解放軍",1
"中將",1
"中間",1
"中想",1
"中樞",1
"中學",1
"中繼",2
"之子",3
"之友",1
"之外",1
"之初",1
"之前",3
"之後",4
"之美",8
"云云",2
"互挺",1
"互動",1
"五十一",1
"五十六",2
"五十四",1
"五月",7
"五年",5
"五股",7
"五種",1
"亢進",1
"什麼",19
"今天",15
"今天上午",1
"今天下午",2
"今日",1
"今回",1
"今年",11
"今年春節",1
"今早",1
"今晚",3
"今語",1
"介紹",1
"仍保",1
"仍然",3
"允許",1
"內大老",1
"內政",3
"內政部",3
"內容",7
"內涵",2
"內部",3
"內湖",1
"公司",7
"公布",9
"公平性",1
"公平競爭",1
"公共",7
"公共設施",2
"公宅",4
"公托公幼",1
"公告",1
"公投",13
"公車",3
"公頃",2
"公開",9
"公開性",1
"公債",1
"公園",15
"公辦",6
"公職",2
"六十八",1
"六十五歲",1
"六月",1
"六年",1
"六席",1
"六點",2
"分別",7
"分灶",1
"分析",4
"分歧",1
"分配",1
"分稅制",2
"分裂",1
"分擔",1
"切割",1
"化解",2
"卅一日",1
"升級",1
"升級成",1
"友善",1
"反正",2
"反年",1
"反而",5
"反映",1
"反柯",4
"反問",2
"反對",3
"反彈",2
"反應",4
"反覆",1
"天天",1
"天王老子",1
"天吃",1
"天逼",1
"天際線",1
"太久",1
"太大",1
"太小",6
"太凶",1
"太多",3
"夫人",1
"夫婦",4
"少將",2
"少領",1
"少數",1
"尤其",1
"巴士",1
"幻象",1
"廿九日",67
"廿二日",2
"廿日",1
"廿歲",1
"引入",1
"引來",1
"引述",3
"引起",3
"引起爭議",1
"引發",9
"引進",2
"心上",2
"心想",1
"心瑜",9
"心裡認",1
"心態",2
"心聲",4
"戶籍",2
"手上",1
"手中",1
"手法",1
"手舉",3
"扎根",1
"支付",1
"支出",1
"支持",59
"支持者",19
"支持率",4
"文化",8
"文化部",4
"文化部長",3
"文末",1
"文字",1
"文宣",3
"文說",3
"斤斤計較",1
"方式",7
"方法",1
"方便",1
"方面",2
"方賓照",5
"日本",1
"日至",1
"日前",15
"日常",2
"日會",1
"日照",1
"月底",5
"月票",2
"欠缺",1
"比登",2
"比較",7
"比鄰",1
"水岸",6
"水準",1
"火車站",1
"父親",2
"牛肉",7
"王美",1
"王時",2
"王閔生",1
"世代",3
"世台會",1
"世界",1
"主打",1
"主任",2
"主委",11
"主持",4
"主持人",1
"主要",1
"主席",19
"主動",4
"主張",13
"主意",2
"主演",2
"主導",2
"仔細",2
"他人",1
"他支",2
"他並",1
"他念",1
"他則",1
"他會",3
"他像",1
"他管",2
"他認",15
"他應",1
"他還",3
"代言人",1
"代表",16
"代表性",1
"代理人",2
"以上",68
"以下",3
"以內",1
"以外",1
"以利",1
"以來",5
"以其",1
"以往",1
"以後",2
"以爽",1
"充分",1
"充電站",1
"凸顯",2
"出去",1
"出任",1
"出來",8
"出征",2
"出招",1
"出門",1
"出席",24
"出馬",3
"出國",2
"出現",2
"出現分歧",2
"出發",1
"出資",1
"出境",1
"出戰",3
"出爐",3
"功德",1
"功課",1
"加入",69
"加上",6
"加以",1
"加保",1
"加重",3
"加班費",1
"加強",2
"加速",1
"包括",11
"包袱",1
"包辦",1
"北北基",1
"北市",18
"北投",1
"北京",1
"北門",1
"北南",5
"北部",1
"北路",3
"半夜",2
"半數",1
"卡位",1
"卡車",67
"去年",1
"去問",1
"另一名",1
"另外",3
"另類",1
"只用",2
"只好",2
"只要",14
"只能",1
"只問",1
"只會",2
"只領",1
"只談",1
"召委",2
"召開",11
"召集人",1
"可以",30
"可行性",1
"可行性研究",1
"可作",2
"可判",1
"可見一斑",1
"可冠",2
"可能",21
"可能性",2
"可報",1
"可惡",1
"台上",3
"台下",4
"台大",7
"台女",67
"台卅",1
"台北",68
"台北市",53
"台北市民",6
"台北市長",130
"台法",1
"台南",28
"台南市",1
"台獨",5
"台辦",4
"台灣",130
"右一",3
"右二",1
"司法",1
"司機",67
"四十七",1
"四千多名",1
"四月",71
"四年",4
"四周",1
"四個",1
"四萬",1
"外加",1
"外交",1
"外界",14
"外面",1
"外國",3
"外國人",1
"外帶",67
"外掛",1
"外傳",6
"失去",5
"左一",1
"左二",1
"左右",1
"左右手",1
"左楠",1
"巧克力",1
"巨木",2
"巨蛋",6
"市民",16
"市府",29
"市長",101
"市政",10
"市政府",1
"市計畫",1
"市庫",1
"市場",3
"市議員",11
"市議會",1
"市黨部",4
"布局",4
"布袋戲",1
"平日",1
"平台",1
"平時",1
"必要",1
"必然",1
"必須",5
"戊戌年",67
"打入",67
"打台",3
"打成",1
"打倒",67
"打破",1
"打動",1
"打造",6
"打著",1
"打開",1
"打算",1
"打趣",1
"打壓",6
"打臉",1
"打轉",3
"未必",2
"未來",30
"未定",2
"未定之天",2
"未明",1
"未知數",1
"未厚植",1
"未能",1
"未現",1
"未遂犯",2
"未獲",1
"本人",2
"本土",2
"本月",1
"本次",2
"本身",1
"本來",5
"本屆",2
"本國",1
"本票",1
"本報",3
"本質",6
"正式",7
"正直",2
"正負",1
"正面",3
"正義",1
"母雞",1
"民主",6
"民主化",1
"民主自由",3
"民生",1
"民怨",1
"民航局",2
"民眾",6
"民進黨",289
"民間",4
"民意",7
"民意調查",2
"民團",1
"民調",47
"民選",2
"民選總統",2
"民權",1
"民權東路",1
"永久中立",2
"永明",1
"玄機",1
"瓜分",1
"生命",1
"生活",2
"生氣",2
"用大",1
"用別",2
"用於",1
"由此可知",1
"由於",6
"由黨",1
"甲狀腺",1
"申請",11
"白色",1
"白藍",1
"目光",2
"目前",22
"目標",7
"立足點",1
"立刻",2
"立委",145
"立法院",17
"立院",8
"立場",2
"交叉",1
"交火",2
"交出",2
"交流",17
"交涉",2
"交通",3
"交通部",1
"交換",1
"交管",1
"任內",4
"任何",1
"任期",3
"仿效",1
"企業",1
"伎倆",2
"先前",3
"先後",1
"先著力",1
"光明磊落",4
"光復",2
"全力",3
"全力支持",3
"全文",1
"全民",1
"全面",1
"全員",3
"全區",1
"全國",1
"全混",1
"全部",6
"全體",2
"共同",4
"共同努力",1
"共享",1
"共展",1
"共產黨",68
"共諜",8
"共識",3
"再生",3
"再來",1
"再於",1
"再度",2
"刑法",1
"刑責",9
"刑期",2
"刑滿",2
"列出",1
"印象",1
"危害",1
"吃定",2
"吃飯",2
"各自",3
"各政黨",1
"各界人士",1
"各項",1
"各種",3
"各撥",1
"各黨",2
"各黨派",3
"合作",26
"合計",1
"合理",1
"合縱連橫",1
"同台",3
"同時",7
"同情",3
"同意",4
"同樣",5
"同黨",3
"同屬",1
"名將",1
"名單",1
"名義",3
"名嘴",13
"向前",3
"回到",1
"回答",2
"回應",15
"回鍋",1
"回覆",3
"因此",11
"因桃",1
"地方",8
"地主",2
"地步",1
"地氣",1
"地區",2
"地對首",1
"地說",1
"多人",3
"多久",1
"多少",1
"多加",1
"多半",3
"多名",3
"多年",1
"多次",3
"多位",2
"多屆",1
"多所",1
"多於",1
"多項",1
"多種",1
"多數",2
"多糟",67
"好友",69
"好好",3
"好事",1
"好怕",2
"好處",3
"好幾",1
"好牌",2
"如今",2
"如世",1
"如此",7
"如何",7
"如果",22
"如獲",1
"守住",3
"安全",2
"安全法",1
"安家",1
"安撫",1
"年內",2
"年事已高",2
"年來",3
"年底",18
"年前",4
"年時",1
"年桃機",1
"年輕",5
"年輕人",4
"年應",1
"成功",2
"成立",2
"成年人",2
"成績",1
"扛起",1
"收到",2
"收買",6
"早已",4
"朱立倫",2
"朱沛雄",4
"朱家軍",2
"朱笑",1
"朱說",1
"次於",2
"次長",2
"此一",1
"此外",8
"此次",1
"此事",3
"此展",1
"此時",1
"此番",1
"此舉",1
"此類",2
"死忠",1
"百分點",1
"百合",1
"米其林",7
"老人",1
"老先生",6
"老房子",1
"老們",1
"老將",2
"老梗",2
"老喬事",1
"老闆",5
"老舊",1
"考量",1
"考慮",4
"而已",2
"而柯",1
"耳聞",1
"自己",46
"自民黨",1
"自由",4
"自由電子",67
"自行",4
"自行決定",1
"自身",4
"自信",1
"自家",1
"自家人",1
"自動",2
"自推",2
"自提",7
"自然",3
"自傳",1
"自劃",4
"自臉",1
"至大",1
"至今",5
"至少",4
"至次",1
"至於",21
"血汗",3
"行事",1
"行前",1
"行政",4
"行政院",7
"行政院長",14
"行政區",3
"行政部門",1
"行動",1
"行情",1
"行程",4
"行經",1
"西區",12
"似乎",1
"佈局",3
"位子",1
"位於",1
"低於",2
"住宅",3
"佔用",1
"何不",2
"何必",2
"何況",1
"何時",1
"何患無辭",2
"何等",1
"何須",1
"作用",1
"作法",2
"作品",1
"作風",1
"作家",1
"作業",1
"作弊",1
"你認",2
"免於",2
"免計",3
"免費",2
"兵符",1
"冷冷地",1
"判刑",1
"判處",1
"利用",2
"利多",1
"利害",1
"助陣",2
"助理",16
"努力",5
"努力爭取",1
"即時新聞",21
"即將",1
"否由",1
"否成",1
"否自提",1
"否則",4
"否要",3
"否真",1
"否會",2
"否認",4
"否應",2
"否讓",2
"吳秉叡",48
"吳思瑤",5
"吳將",1
"吳祥輝",5
"吳敦義",6
"吳琪銘",4
"吵架",2
"吸引",1
"吹牛",1
"呂秀蓮",33
"呂並",2
"呂孫綾",2
"呂副",1
"呂慶龍",2
"呂錦茹",2
"呂還",2
"呈現",3
"告知",1
"告急",1
"困於",1
"困難",1
"困難重重",2
"坐二望",2
"壯士",5
"妥協",1
"妥善",1
"妨礙",2
"完工",1
"完工後",3
"完全",7
