"Var1","Freq"
"一人",1
"一上場",2
"一下",3
"一口",1
"一口氣",1
"一大",1
"一方",2
"一日",5
"一出",1
"一半",1
"一句",3
"一旦",9
"一件",2
"一份",1
"一再",1
"一同",2
"一名",1
"一向",1
"一如",2
"一次",2
"一位",4
"一役",1
"一步",1
"一言堂",1
"一事",2
"一事無成",1
"一些",2
"一併",1
"一來",1
"一刻",1
"一定",15
"一直",13
"一股",1
"一前",1
"一度",1
"一段",1
"一派",1
"一致",3
"一面倒",1
"一個",8
"一倍",1
"一家親",22
"一席",1
"一起",9
"一陣子",2
"一張",1
"一眼",1
"一貫主張",1
"一連串",1
"一場",2
"一絲",2
"一溪",1
"一路",3
"一路領先",1
"一較高下",1
"一過",1
"一撇",1
"一說",1
"一樣",6
"一談",1
"一輪",1
"一償",1
"一臂之力",1
"一舉",1
"一點",1
"一邊",1
"一關",2
"丁丁",1
"丁以",2
"丁守",4
"丁守中",191
"丁作",2
"丁並",1
"丁來",1
"丁則",1
"丁約",1
"丁面",1
"丁家",1
"丁現",1
"丁認",1
"丁贏",1
"九二",3
"了不起",2
"了折",1
"了解",13
"人口",2
"人口數",1
"人士",27
"人才濟濟",1
"人不多",1
"人心",1
"人民",7
"人全",1
"人因",1
"人如吳",1
"人均",1
"人事",1
"人物",8
"人侯友",1
"人家",5
"人氣",8
"人情世故",1
"人喊出",1
"人提",1
"人話",2
"人認",2
"人數",2
"人選",100
"人體",1
"八字",1
"八德",2
"力挺",4
"力量",13
"十分",1
"又稱",1
"三人",3
"三元",1
"三分",1
"三角",1
"三足鼎立",13
"三股",1
"三強",8
"三點",2
"上工",2
"上午",5
"上任",4
"上次",1
"上周",7
"上屆",5
"上前",1
"上述",1
"上香到",1
"上海",1
"上班",1
"上針",1
"上掛",1
"上梁",2
"上揚",1
"下一階段",1
"下午",3
"下去",4
"下台",1
"下來",2
"下周",3
"下泛",1
"下降",3
"下海",1
"下勝選",1
"下跌",1
"下會",1
"千方百計",1
"千萬",1
"口中",1
"口徑",1
"口袋",2
"土城",1
"士東",1
"士林",6
"士氣",4
"大力",1
"大方",1
"大台北",1
"大失所望",1
"大打",1
"大本營",2
"大同",1
"大同區",1
"大多",2
"大多數",1
"大多數對",1
"大安",3
"大老",2
"大位",1
"大谷",2
"大使",1
"大到",1
"大洲",3
"大家",15
"大振",1
"大逆轉",1
"大國",2
"大專院校",1
"大陸",6
"大勝",1
"大喊",2
"大幅",4
"大街",1
"大跌",1
"大會",2
"大運",3
"大弊",1
"大增",1
"大樓",2
"大學",2
"大選",1
"大環",1
"大觀",1
"子弟兵",1
"子哲",2
"小心",1
"小平",4
"小英",1
"小時",4
"小國",2
"小雞",5
"小額",1
"小黨",4
"山腳",1
"工作",7
"工具",1
"工程",1
"工會",3
"己編",1
"已久",3
"已向",1
"已成",1
"已然",1
"已經",12
"已過",1
"已變",1
"干擾",1
"才能",4
"不一",1
"不力",2
"不久",1
"不大",3
"不分",1
"不太可能",3
"不少",4
"不以",2
"不出",1
"不外乎",1
"不必要",1
"不用",4
"不再",5
"不合",3
"不同",4
"不好",5
"不如",3
"不存",1
"不成",3
"不自提",1
"不至於",1
"不行",1
"不利",5
"不均",1
"不妙",1
"不見天日",1
"不見得",1
"不足",6
"不佳",2
"不具",1
"不到",10
"不宜",1
"不幸",1
"不明朗",1
"不易",1
"不知",3
"不要",16
"不要緊",1
"不容樂觀",1
"不能",10
"不高",4
"不夠",7
"不得人心",1
"不患",1
"不惜",1
"不爽",2
"不許",2
"不堪",1
"不敢",5
"不然",1
"不僅",6
"不僅如此",1
"不想",2
"不會",27
"不當",1
"不解",1
"不過",27
"不滿",7
"不滿情緒",1
"不稱",1
"不管",5
"不領情",1
"不調",1
"不論",3
"不選",1
"不錯",6
"不斷",5
"不願",1
"不顧",2
"不變",2
"中小",1
"中山",1
"中午",2
"中心",2
"中央",21
"中央委員",2
"中央黨部",3
"中正",1
"中立",5
"中共",1
"中時",8
"中國",1
"中國化",1
"中常會",4
"中間",18
"中道",2
"中繼",3
"之一",1
"之力",1
"之下",1
"之中",1
"之外",2
"之利",1
"之爭",2
"之前",3
"之姿",1
"之後",2
"之間",4
"之福",1
"之說",2
"之際",1
